_step,eval_loss,train_loss,smoothed_loss,lr
8492,,1.6178,1.6937,0.001046
8492,,1.6178,1.6937,0.001046
8493,,1.7766,1.7089,0.001046
8493,,1.7766,1.7089,0.001046
8494,,1.8328,1.7294,0.001046
8494,,1.8328,1.7294,0.001046
8495,,1.6052,1.7047,0.001045
8495,,1.6052,1.7047,0.001045
8496,,1.6625,1.7071,0.001045
8496,,1.6625,1.7071,0.001045
8497,,1.6354,1.7023,0.001045
8497,,1.6354,1.7023,0.001045
8498,,1.6675,1.6922,0.001045
8498,,1.6675,1.6922,0.001045
8499,,1.6942,1.6952,0.001045
8499,,1.6942,1.6952,0.001045
8500,,1.6898,1.6802,0.001045
8500,,1.6898,1.6802,0.001045
8501,,1.7303,1.6912,0.001045
8501,,1.7303,1.6912,0.001045
8502,,1.6647,1.6959,0.001045
8502,,1.6647,1.6959,0.001045
8503,,1.686,1.6869,0.001045
8503,,1.686,1.6869,0.001045
8504,,1.663,1.6699,0.001045
8504,,1.663,1.6699,0.001045
8505,,1.6204,1.6714,0.001044
8505,,1.6204,1.6714,0.001044
8506,,1.6216,1.6673,0.001044
8506,,1.6216,1.6673,0.001044
8507,,1.8322,1.687,0.001044
8507,,1.8322,1.687,0.001044
8508,,1.7002,1.6902,0.001044
8508,,1.7002,1.6902,0.001044
8509,,1.8277,1.7036,0.001044
8509,,1.8277,1.7036,0.001044
8510,,1.7741,1.712,0.001044
8510,,1.7741,1.712,0.001044
8511,,1.7905,1.718,0.001044
8511,,1.7905,1.718,0.001044
8512,,1.7715,1.7287,0.001044
8512,,1.7715,1.7287,0.001044
8513,,1.6694,1.7271,0.001044
8513,,1.6694,1.7271,0.001044
8514,,1.6963,1.7304,0.001043
8514,,1.6963,1.7304,0.001043
8515,,1.7434,1.7427,0.001043
8515,,1.7434,1.7427,0.001043
8516,,1.6498,1.7455,0.001043
8516,,1.6498,1.7455,0.001043
8517,,1.6097,1.7233,0.001043
8517,,1.6097,1.7233,0.001043
8518,,1.6385,1.7171,0.001043
8518,,1.6385,1.7171,0.001043
8519,,1.5823,1.6926,0.001043
8519,,1.5823,1.6926,0.001043
8520,,1.7538,1.6905,0.001043
8520,,1.7538,1.6905,0.001043
8521,,1.7217,1.6836,0.001043
8521,,1.7217,1.6836,0.001043
8522,,1.6384,1.6703,0.001043
8522,,1.6384,1.6703,0.001043
8523,,1.7459,1.678,0.001043
8523,,1.7459,1.678,0.001043
8524,,1.8656,1.6949,0.001042
8524,,1.8656,1.6949,0.001042
8525,,1.7577,1.6963,0.001042
8525,,1.7577,1.6963,0.001042
8526,,1.7197,1.7033,0.001042
8526,,1.7197,1.7033,0.001042
8527,,1.632,1.7056,0.001042
8527,,1.632,1.7056,0.001042
8528,,1.6644,1.7082,0.001042
8528,,1.6644,1.7082,0.001042
8529,,1.7749,1.7274,0.001042
8529,,1.7749,1.7274,0.001042
8530,,1.6884,1.7209,0.001042
8530,,1.6884,1.7209,0.001042
8531,,1.6265,1.7113,0.001042
8531,,1.6265,1.7113,0.001042
8532,,1.7239,1.7199,0.001042
8532,,1.7239,1.7199,0.001042
8533,,1.7135,1.7167,0.001041
8533,,1.7135,1.7167,0.001041
8534,,1.5842,1.6885,0.001041
8534,,1.5842,1.6885,0.001041
8535,,1.673,1.6801,0.001041
8535,,1.673,1.6801,0.001041
8536,,1.6467,1.6728,0.001041
8536,,1.6467,1.6728,0.001041
8537,,1.6831,1.6779,0.001041
8537,,1.6831,1.6779,0.001041
8538,,1.7544,1.6869,0.001041
8538,,1.7544,1.6869,0.001041
8539,,1.7574,1.6851,0.001041
8539,,1.7574,1.6851,0.001041
8540,,1.7108,1.6874,0.001041
8540,,1.7108,1.6874,0.001041
8541,,1.7779,1.7025,0.001041
8541,,1.7779,1.7025,0.001041
8542,,1.6838,1.6985,0.00104
8542,,1.6838,1.6985,0.00104
8543,,1.8078,1.7079,0.00104
8543,,1.8078,1.7079,0.00104
8544,,1.7183,1.7213,0.00104
8544,,1.7183,1.7213,0.00104
8545,,1.6342,1.7174,0.00104
8545,,1.6342,1.7174,0.00104
8546,,1.819,1.7347,0.00104
8546,,1.819,1.7347,0.00104
8547,,1.8121,1.7476,0.00104
8547,,1.8121,1.7476,0.00104
8548,,1.7822,1.7503,0.00104
8548,,1.7822,1.7503,0.00104
8549,,1.6307,1.7377,0.00104
8549,,1.6307,1.7377,0.00104
8550,,1.7029,1.7369,0.00104
8550,,1.7029,1.7369,0.00104
8551,,1.8027,1.7394,0.00104
8551,,1.8027,1.7394,0.00104
8552,,1.8182,1.7528,0.001039
8552,,1.8182,1.7528,0.001039
8553,,1.7034,1.7424,0.001039
8553,,1.7034,1.7424,0.001039
8554,,1.8506,1.7556,0.001039
8554,,1.8506,1.7556,0.001039
8555,,1.8218,1.7744,0.001039
8555,,1.8218,1.7744,0.001039
8556,,1.7442,1.7669,0.001039
8556,,1.7442,1.7669,0.001039
8557,,1.7064,1.7563,0.001039
8557,,1.7064,1.7563,0.001039
8558,,1.7673,1.7548,0.001039
8558,,1.7673,1.7548,0.001039
8559,,1.8335,1.7751,0.001039
8559,,1.8335,1.7751,0.001039
8560,,1.7332,1.7781,0.001039
8560,,1.7332,1.7781,0.001039
8561,,1.6705,1.7649,0.001038
8561,,1.6705,1.7649,0.001038
8562,,1.8065,1.7637,0.001038
8562,,1.8065,1.7637,0.001038
8563,,1.6391,1.7573,0.001038
8563,,1.6391,1.7573,0.001038
8564,,1.6303,1.7353,0.001038
8564,,1.6303,1.7353,0.001038
8565,,1.7768,1.7308,0.001038
8565,,1.7768,1.7308,0.001038
8566,,1.6779,1.7241,0.001038
8566,,1.6779,1.7241,0.001038
8567,,1.7793,1.7314,0.001038
8567,,1.7793,1.7314,0.001038
8568,,1.6993,1.7246,0.001038
8568,,1.6993,1.7246,0.001038
8569,,1.6923,1.7105,0.001038
8569,,1.6923,1.7105,0.001038
8570,,1.6819,1.7054,0.001038
8570,,1.6819,1.7054,0.001038
8571,,1.6808,1.7064,0.001037
8571,,1.6808,1.7064,0.001037
8572,,1.7159,1.6974,0.001037
8572,,1.7159,1.6974,0.001037
8573,,1.7441,1.7079,0.001037
8573,,1.7441,1.7079,0.001037
8574,,1.637,1.7085,0.001037
8574,,1.637,1.7085,0.001037
8575,,1.6929,1.7001,0.001037
8575,,1.6929,1.7001,0.001037
8576,,1.593,1.6917,0.001037
8576,,1.593,1.6917,0.001037
8577,,1.6681,1.6805,0.001037
8577,,1.6681,1.6805,0.001037
8578,,1.7,1.6806,0.001037
8578,,1.7,1.6806,0.001037
8579,,1.6633,1.6777,0.001037
8579,,1.6633,1.6777,0.001037
8580,,1.5822,1.6677,0.001036
8580,,1.5822,1.6677,0.001036
8581,,1.7463,1.6743,0.001036
8581,,1.7463,1.6743,0.001036
8582,,1.7689,1.6796,0.001036
8582,,1.7689,1.6796,0.001036
8583,,1.7544,1.6806,0.001036
8583,,1.7544,1.6806,0.001036
8584,,1.6791,1.6848,0.001036
8584,,1.6791,1.6848,0.001036
8585,,1.7469,1.6902,0.001036
8585,,1.7469,1.6902,0.001036
8586,,1.7058,1.7015,0.001036
8586,,1.7058,1.7015,0.001036
8587,,1.7029,1.705,0.001036
8587,,1.7029,1.705,0.001036
8588,,1.7731,1.7123,0.001036
8588,,1.7731,1.7123,0.001036
8589,,1.7655,1.7225,0.001036
8589,,1.7655,1.7225,0.001036
8590,,1.7205,1.7364,0.001035
8590,,1.7205,1.7364,0.001035
8591,,1.8837,1.7501,0.001035
8591,,1.8837,1.7501,0.001035
8592,,1.7514,1.7483,0.001035
8592,,1.7514,1.7483,0.001035
8593,,1.7382,1.7467,0.001035
8593,,1.7382,1.7467,0.001035
8594,,1.7067,1.7495,0.001035
8594,,1.7067,1.7495,0.001035
8595,,1.847,1.7595,0.001035
8595,,1.847,1.7595,0.001035
8596,,1.6537,1.7543,0.001035
8596,,1.6537,1.7543,0.001035
8597,,1.795,1.7635,0.001035
8597,,1.795,1.7635,0.001035
8598,,1.8333,1.7695,0.001035
8598,,1.8333,1.7695,0.001035
8599,,1.7898,1.7719,0.001034
8599,,1.7898,1.7719,0.001034
8600,,1.8266,1.7825,0.001034
8600,,1.8266,1.7825,0.001034
8601,,1.7119,1.7653,0.001034
8601,,1.7119,1.7653,0.001034
8602,,1.814,1.7716,0.001034
8602,,1.814,1.7716,0.001034
8603,,1.6778,1.7656,0.001034
8603,,1.6778,1.7656,0.001034
8604,,1.8575,1.7807,0.001034
8604,,1.8575,1.7807,0.001034
8605,,1.7085,1.7668,0.001034
8605,,1.7085,1.7668,0.001034
8606,,1.7275,1.7742,0.001034
8606,,1.7275,1.7742,0.001034
8607,,1.7173,1.7664,0.001034
8607,,1.7173,1.7664,0.001034
8608,,1.705,1.7536,0.001034
8608,,1.705,1.7536,0.001034
8609,,1.722,1.7468,0.001033
8609,,1.722,1.7468,0.001033
8610,,1.7994,1.7441,0.001033
8610,,1.7994,1.7441,0.001033
8611,,1.824,1.7553,0.001033
8611,,1.824,1.7553,0.001033
8612,,1.7905,1.7529,0.001033
8612,,1.7905,1.7529,0.001033
8613,,1.7573,1.7609,0.001033
8613,,1.7573,1.7609,0.001033
8614,,1.7242,1.7476,0.001033
8614,,1.7242,1.7476,0.001033
8615,,1.7313,1.7498,0.001033
8615,,1.7313,1.7498,0.001033
8616,,1.7108,1.7482,0.001033
8616,,1.7108,1.7482,0.001033
8617,,1.6945,1.7459,0.001033
8617,,1.6945,1.7459,0.001033
8618,,1.6609,1.7415,0.001032
8618,,1.6609,1.7415,0.001032
8619,,1.6511,1.7344,0.001032
8619,,1.6511,1.7344,0.001032
8620,,1.7809,1.7325,0.001032
8620,,1.7809,1.7325,0.001032
8621,,1.7382,1.724,0.001032
8621,,1.7382,1.724,0.001032
8622,,1.7356,1.7185,0.001032
8622,,1.7356,1.7185,0.001032
8623,,1.722,1.7149,0.001032
8623,,1.722,1.7149,0.001032
8624,,1.7793,1.7204,0.001032
8624,,1.7793,1.7204,0.001032
8625,,1.7267,1.72,0.001032
8625,,1.7267,1.72,0.001032
8626,,1.6278,1.7117,0.001032
8626,,1.6278,1.7117,0.001032
8627,,1.7574,1.718,0.001031
8627,,1.7574,1.718,0.001031
8628,,1.7789,1.7298,0.001031
8628,,1.7789,1.7298,0.001031
8629,,1.7678,1.7415,0.001031
8629,,1.7678,1.7415,0.001031
8630,,1.6584,1.7292,0.001031
8630,,1.6584,1.7292,0.001031
8631,,1.5492,1.7103,0.001031
8631,,1.5492,1.7103,0.001031
8632,,1.7551,1.7123,0.001031
8632,,1.7551,1.7123,0.001031
8633,,1.7508,1.7151,0.001031
8633,,1.7508,1.7151,0.001031
8634,,1.6264,1.6999,0.001031
8634,,1.6264,1.6999,0.001031
8635,,1.6658,1.6938,0.001031
8635,,1.6658,1.6938,0.001031
8636,,1.7244,1.7034,0.001031
8636,,1.7244,1.7034,0.001031
8637,,1.6351,1.6912,0.00103
8637,,1.6351,1.6912,0.00103
8638,,1.722,1.6855,0.00103
8638,,1.722,1.6855,0.00103
8639,,1.7213,1.6809,0.00103
8639,,1.7213,1.6809,0.00103
8640,,1.785,1.6935,0.00103
8640,,1.785,1.6935,0.00103
8641,,1.7678,1.7154,0.00103
8641,,1.7678,1.7154,0.00103
8642,,1.612,1.7011,0.00103
8642,,1.612,1.7011,0.00103
8643,,1.5766,1.6837,0.00103
8643,,1.5766,1.6837,0.00103
8644,,1.6768,1.6887,0.00103
8644,,1.6768,1.6887,0.00103
8645,,1.7816,1.7003,0.00103
8645,,1.7816,1.7003,0.00103
8646,,1.7626,1.7041,0.001029
8646,,1.7626,1.7041,0.001029
8647,,1.6362,1.7042,0.001029
8647,,1.6362,1.7042,0.001029
8648,,1.874,1.7194,0.001029
8648,,1.874,1.7194,0.001029
8649,,1.7131,1.7186,0.001029
8649,,1.7131,1.7186,0.001029
8650,,1.7183,1.7119,0.001029
8650,,1.7183,1.7119,0.001029
8651,,1.7924,1.7144,0.001029
8651,,1.7924,1.7144,0.001029
8652,,1.7429,1.7275,0.001029
8652,,1.7429,1.7275,0.001029
8653,,1.6378,1.7336,0.001029
8653,,1.6378,1.7336,0.001029
8654,,1.7524,1.7411,0.001029
8654,,1.7524,1.7411,0.001029
8655,,1.8204,1.745,0.001029
8655,,1.8204,1.745,0.001029
8656,,1.6752,1.7363,0.001028
8656,,1.6752,1.7363,0.001028
8657,,1.6475,1.7374,0.001028
8657,,1.6475,1.7374,0.001028
8658,,1.6504,1.715,0.001028
8658,,1.6504,1.715,0.001028
8659,,1.7138,1.7151,0.001028
8659,,1.7138,1.7151,0.001028
8660,,1.7211,1.7154,0.001028
8660,,1.7211,1.7154,0.001028
8661,,1.741,1.7103,0.001028
8661,,1.741,1.7103,0.001028
8662,,1.8391,1.7199,0.001028
8662,,1.8391,1.7199,0.001028
8663,,1.8434,1.7404,0.001028
8663,,1.8434,1.7404,0.001028
8664,,1.7668,1.7419,0.001028
8664,,1.7668,1.7419,0.001028
8665,,1.7928,1.7391,0.001027
8665,,1.7928,1.7391,0.001027
8666,,1.6078,1.7324,0.001027
8666,,1.6078,1.7324,0.001027
8667,,1.705,1.7381,0.001027
8667,,1.705,1.7381,0.001027
8668,,1.5774,1.7308,0.001027
8668,,1.5774,1.7308,0.001027
8669,,1.7158,1.731,0.001027
8669,,1.7158,1.731,0.001027
8670,,1.7943,1.7383,0.001027
8670,,1.7943,1.7383,0.001027
8671,,1.8063,1.7449,0.001027
8671,,1.8063,1.7449,0.001027
8672,,1.715,1.7325,0.001027
8672,,1.715,1.7325,0.001027
8673,,1.8201,1.7301,0.001027
8673,,1.8201,1.7301,0.001027
8674,,1.6209,1.7155,0.001026
8674,,1.6209,1.7155,0.001026
8675,,1.7433,1.7106,0.001026
8675,,1.7433,1.7106,0.001026
8676,,1.7546,1.7253,0.001026
8676,,1.7546,1.7253,0.001026
8677,,1.7471,1.7295,0.001026
8677,,1.7471,1.7295,0.001026
8678,,1.7141,1.7432,0.001026
8678,,1.7141,1.7432,0.001026
8679,,1.7391,1.7455,0.001026
8679,,1.7391,1.7455,0.001026
8680,,1.7516,1.7412,0.001026
8680,,1.7516,1.7412,0.001026
8681,,1.7523,1.7358,0.001026
8681,,1.7523,1.7358,0.001026
8682,,1.8087,1.7452,0.001026
8682,,1.8087,1.7452,0.001026
8683,,1.7419,1.7374,0.001026
8683,,1.7419,1.7374,0.001026
8684,,1.8204,1.7573,0.001025
8684,,1.8204,1.7573,0.001025
8685,,1.7112,1.7541,0.001025
8685,,1.7112,1.7541,0.001025
8686,,1.7819,1.7568,0.001025
8686,,1.7819,1.7568,0.001025
8687,,1.8278,1.7649,0.001025
8687,,1.8278,1.7649,0.001025
8688,,1.8292,1.7764,0.001025
8688,,1.8292,1.7764,0.001025
8689,,1.7577,1.7783,0.001025
8689,,1.7577,1.7783,0.001025
8690,,1.7214,1.7753,0.001025
8690,,1.7214,1.7753,0.001025
8691,,1.6967,1.7697,0.001025
8691,,1.6967,1.7697,0.001025
8692,,1.8163,1.7705,0.001025
8692,,1.8163,1.7705,0.001025
8693,,1.73,1.7693,0.001024
8693,,1.73,1.7693,0.001024
8694,,1.6169,1.7489,0.001024
8694,,1.6169,1.7489,0.001024
8695,,1.7631,1.7541,0.001024
8695,,1.7631,1.7541,0.001024
8696,,1.7916,1.7551,0.001024
8696,,1.7916,1.7551,0.001024
8697,,1.7883,1.7511,0.001024
8697,,1.7883,1.7511,0.001024
8698,,1.5436,1.7226,0.001024
8698,,1.5436,1.7226,0.001024
8699,,1.6964,1.7164,0.001024
8699,,1.6964,1.7164,0.001024
8700,,1.6298,1.7073,0.001024
8700,,1.6298,1.7073,0.001024
8701,,1.6715,1.7047,0.001024
8701,,1.6715,1.7047,0.001024
8702,,1.7817,1.7013,0.001023
8702,,1.7817,1.7013,0.001023
8703,,1.7002,1.6983,0.001023
8703,,1.7002,1.6983,0.001023
8704,,1.7071,1.7073,0.001023
8704,,1.7071,1.7073,0.001023
8705,,1.709,1.7019,0.001023
8705,,1.709,1.7019,0.001023
8706,,1.7067,1.6934,0.001023
8706,,1.7067,1.6934,0.001023
8707,,1.7877,1.6934,0.001023
8707,,1.7877,1.6934,0.001023
8708,,1.6946,1.7085,0.001023
8708,,1.6946,1.7085,0.001023
8709,,1.7403,1.7129,0.001023
8709,,1.7403,1.7129,0.001023
8710,,1.5914,1.709,0.001023
8710,,1.5914,1.709,0.001023
8711,,1.7549,1.7174,0.001023
8711,,1.7549,1.7174,0.001023
8712,,1.7579,1.715,0.001022
8712,,1.7579,1.715,0.001022
8713,,1.6309,1.7081,0.001022
8713,,1.6309,1.7081,0.001022
8714,,1.6384,1.7012,0.001022
8714,,1.6384,1.7012,0.001022
8715,,1.6121,1.6915,0.001022
8715,,1.6121,1.6915,0.001022
8716,,1.6159,1.6824,0.001022
8716,,1.6159,1.6824,0.001022
8717,,1.6514,1.6688,0.001022
8717,,1.6514,1.6688,0.001022
8718,,1.6942,1.6687,0.001022
8718,,1.6942,1.6687,0.001022
8719,,1.7008,1.6648,0.001022
8719,,1.7008,1.6648,0.001022
8720,,1.7604,1.6817,0.001022
8720,,1.7604,1.6817,0.001022
8721,,1.611,1.6673,0.001021
8721,,1.611,1.6673,0.001021
8722,,1.7228,1.6638,0.001021
8722,,1.7228,1.6638,0.001021
8723,,1.7504,1.6757,0.001021
8723,,1.7504,1.6757,0.001021
8724,,1.7266,1.6846,0.001021
8724,,1.7266,1.6846,0.001021
8725,,1.6495,1.6883,0.001021
8725,,1.6495,1.6883,0.001021
8726,,1.6,1.6867,0.001021
8726,,1.6,1.6867,0.001021
8727,,1.7605,1.6976,0.001021
8727,,1.7605,1.6976,0.001021
8728,,1.7513,1.7033,0.001021
8728,,1.7513,1.7033,0.001021
8729,,1.6378,1.697,0.001021
8729,,1.6378,1.697,0.001021
8730,,1.6469,1.6857,0.001021
8730,,1.6469,1.6857,0.001021
8731,,1.59,1.6836,0.00102
8731,,1.59,1.6836,0.00102
8732,,1.5758,1.6689,0.00102
8732,,1.5758,1.6689,0.00102
8733,,1.6468,1.6585,0.00102
8733,,1.6468,1.6585,0.00102
8734,,1.6033,1.6462,0.00102
8734,,1.6033,1.6462,0.00102
8735,,1.6867,1.6499,0.00102
8735,,1.6867,1.6499,0.00102
8736,,1.6218,1.6521,0.00102
8736,,1.6218,1.6521,0.00102
8737,,1.708,1.6468,0.00102
8737,,1.708,1.6468,0.00102
8738,,1.6349,1.6352,0.00102
8738,,1.6349,1.6352,0.00102
8739,,1.6487,1.6363,0.00102
8739,,1.6487,1.6363,0.00102
8740,,1.6875,1.6404,0.001019
8740,,1.6875,1.6404,0.001019
8741,,1.7285,1.6542,0.001019
8741,,1.7285,1.6542,0.001019
8742,,1.6646,1.6631,0.001019
8742,,1.6646,1.6631,0.001019
8743,,1.6005,1.6585,0.001019
8743,,1.6005,1.6585,0.001019
8744,,1.5486,1.653,0.001019
8744,,1.5486,1.653,0.001019
8745,,1.7803,1.6623,0.001019
8745,,1.7803,1.6623,0.001019
8746,,1.7466,1.6748,0.001019
8746,,1.7466,1.6748,0.001019
8747,,1.7593,1.68,0.001019
8747,,1.7593,1.68,0.001019
8748,,1.7447,1.6909,0.001019
8748,,1.7447,1.6909,0.001019
8749,,1.7624,1.7023,0.001018
8749,,1.7624,1.7023,0.001018
8750,,1.7689,1.7104,0.001018
8750,,1.7689,1.7104,0.001018
8751,,1.7164,1.7092,0.001018
8751,,1.7164,1.7092,0.001018
8752,,1.7078,1.7135,0.001018
8752,,1.7078,1.7135,0.001018
8753,,1.6801,1.7215,0.001018
8753,,1.6801,1.7215,0.001018
8754,,1.7786,1.7445,0.001018
8754,,1.7786,1.7445,0.001018
8755,,1.6462,1.7311,0.001018
8755,,1.6462,1.7311,0.001018
8756,,1.7726,1.7337,0.001018
8756,,1.7726,1.7337,0.001018
8757,,1.7809,1.7359,0.001018
8757,,1.7809,1.7359,0.001018
8758,,1.7828,1.7397,0.001018
8758,,1.7828,1.7397,0.001018
8759,,1.7142,1.7349,0.001017
8759,,1.7142,1.7349,0.001017
8760,,1.6529,1.7233,0.001017
8760,,1.6529,1.7233,0.001017
8761,,1.7443,1.7261,0.001017
8761,,1.7443,1.7261,0.001017
8762,,1.8109,1.7364,0.001017
8762,,1.8109,1.7364,0.001017
8763,,1.6981,1.7382,0.001017
8763,,1.6981,1.7382,0.001017
8764,,1.6042,1.7207,0.001017
8764,,1.6042,1.7207,0.001017
8765,,1.6689,1.723,0.001017
8765,,1.6689,1.723,0.001017
8766,,1.7231,1.718,0.001017
8766,,1.7231,1.718,0.001017
8767,,1.6641,1.7064,0.001017
8767,,1.6641,1.7064,0.001017
8768,,1.6976,1.6978,0.001016
8768,,1.6976,1.6978,0.001016
8769,,1.7455,1.701,0.001016
8769,,1.7455,1.701,0.001016
8770,,1.7141,1.7071,0.001016
8770,,1.7141,1.7071,0.001016
8771,,1.617,1.6943,0.001016
8771,,1.617,1.6943,0.001016
8772,,1.7971,1.693,0.001016
8772,,1.7971,1.693,0.001016
8773,,1.6715,1.6903,0.001016
8773,,1.6715,1.6903,0.001016
8774,,1.6921,1.6991,0.001016
8774,,1.6921,1.6991,0.001016
8775,,1.5641,1.6886,0.001016
8775,,1.5641,1.6886,0.001016
8776,,1.6179,1.6781,0.001016
8776,,1.6179,1.6781,0.001016
8777,,1.6225,1.6739,0.001015
8777,,1.6225,1.6739,0.001015
8778,,1.762,1.6804,0.001015
8778,,1.762,1.6804,0.001015
8779,,1.6455,1.6704,0.001015
8779,,1.6455,1.6704,0.001015
8780,,1.566,1.6556,0.001015
8780,,1.566,1.6556,0.001015
8781,,1.7341,1.6673,0.001015
8781,,1.7341,1.6673,0.001015
8782,,1.6265,1.6502,0.001015
8782,,1.6265,1.6502,0.001015
8783,,1.6601,1.6491,0.001015
8783,,1.6601,1.6491,0.001015
8784,,1.6914,1.649,0.001015
8784,,1.6914,1.649,0.001015
8785,,1.7347,1.6661,0.001015
8785,,1.7347,1.6661,0.001015
8786,,1.6358,1.6679,0.001015
8786,,1.6358,1.6679,0.001015
8787,,1.7787,1.6835,0.001014
8787,,1.7787,1.6835,0.001014
8788,,1.5942,1.6667,0.001014
8788,,1.5942,1.6667,0.001014
8789,,1.7871,1.6809,0.001014
8789,,1.7871,1.6809,0.001014
8790,,1.5877,1.683,0.001014
8790,,1.5877,1.683,0.001014
8791,,1.7271,1.6823,0.001014
8791,,1.7271,1.6823,0.001014
8792,,1.6346,1.6832,0.001014
8792,,1.6346,1.6832,0.001014
8793,,1.7434,1.6915,0.001014
8793,,1.7434,1.6915,0.001014
8794,,1.6302,1.6854,0.001014
8794,,1.6302,1.6854,0.001014
8795,,1.5632,1.6682,0.001014
8795,,1.5632,1.6682,0.001014
8796,,1.6165,1.6663,0.001013
8796,,1.6165,1.6663,0.001013
8797,,1.6451,1.6529,0.001013
8797,,1.6451,1.6529,0.001013
8798,,1.657,1.6592,0.001013
8798,,1.657,1.6592,0.001013
8799,,1.6602,1.6465,0.001013
8799,,1.6602,1.6465,0.001013
8800,,1.741,1.6618,0.001013
8800,,1.741,1.6618,0.001013
8801,,1.7,1.6591,0.001013
8801,,1.7,1.6591,0.001013
8802,,1.6813,1.6638,0.001013
8802,,1.6813,1.6638,0.001013
8803,,1.7942,1.6689,0.001013
8803,,1.7942,1.6689,0.001013
8804,,1.7772,1.6836,0.001013
8804,,1.7772,1.6836,0.001013
8805,,1.7214,1.6994,0.001012
8805,,1.7214,1.6994,0.001012
8806,,1.7358,1.7113,0.001012
8806,,1.7358,1.7113,0.001012
8807,,1.6541,1.7122,0.001012
8807,,1.6541,1.7122,0.001012
8808,,1.6649,1.713,0.001012
8808,,1.6649,1.713,0.001012
8809,,1.662,1.7132,0.001012
8809,,1.662,1.7132,0.001012
8810,,1.651,1.7042,0.001012
8810,,1.651,1.7042,0.001012
8811,,1.7046,1.7046,0.001012
8811,,1.7046,1.7046,0.001012
8812,,1.6496,1.7015,0.001012
8812,,1.6496,1.7015,0.001012
8813,,1.7097,1.693,0.001012
8813,,1.7097,1.693,0.001012
8814,,1.6417,1.6795,0.001012
8814,,1.6417,1.6795,0.001012
8815,,1.6371,1.671,0.001011
8815,,1.6371,1.671,0.001011
8816,,1.6617,1.6636,0.001011
8816,,1.6617,1.6636,0.001011
8817,,1.6429,1.6625,0.001011
8817,,1.6429,1.6625,0.001011
8818,,1.7091,1.6669,0.001011
8818,,1.7091,1.6669,0.001011
8819,,1.7249,1.6732,0.001011
8819,,1.7249,1.6732,0.001011
8820,,1.7143,1.6796,0.001011
8820,,1.7143,1.6796,0.001011
8821,,1.7882,1.6879,0.001011
8821,,1.7882,1.6879,0.001011
8822,,1.5637,1.6793,0.001011
8822,,1.5637,1.6793,0.001011
8823,,1.754,1.6838,0.001011
8823,,1.754,1.6838,0.001011
8824,,1.6892,1.6885,0.00101
8824,,1.6892,1.6885,0.00101
8825,,1.6718,1.692,0.00101
8825,,1.6718,1.692,0.00101
8826,,1.7667,1.7025,0.00101
8826,,1.7667,1.7025,0.00101
8827,,1.7285,1.711,0.00101
8827,,1.7285,1.711,0.00101
8828,,1.6568,1.7058,0.00101
8828,,1.6568,1.7058,0.00101
8829,,1.7358,1.7069,0.00101
8829,,1.7358,1.7069,0.00101
8830,,1.6105,1.6965,0.00101
8830,,1.6105,1.6965,0.00101
8831,,1.649,1.6826,0.00101
8831,,1.649,1.6826,0.00101
8832,,1.7056,1.6968,0.00101
8832,,1.7056,1.6968,0.00101
8833,,1.6596,1.6874,0.001009
8833,,1.6596,1.6874,0.001009
8834,,1.8525,1.7037,0.001009
8834,,1.8525,1.7037,0.001009
8835,,1.7308,1.7096,0.001009
8835,,1.7308,1.7096,0.001009
8836,,1.7003,1.703,0.001009
8836,,1.7003,1.703,0.001009
8837,,1.7506,1.7052,0.001009
8837,,1.7506,1.7052,0.001009
8838,,1.6877,1.7083,0.001009
8838,,1.6877,1.7083,0.001009
8839,,1.5972,1.6944,0.001009
8839,,1.5972,1.6944,0.001009
8840,,1.7904,1.7124,0.001009
8840,,1.7904,1.7124,0.001009
8841,,1.7712,1.7246,0.001009
8841,,1.7712,1.7246,0.001009
8842,,1.6523,1.7193,0.001008
8842,,1.6523,1.7193,0.001008
8843,,1.827,1.736,0.001008
8843,,1.827,1.736,0.001008
8844,,1.8135,1.7321,0.001008
8844,,1.8135,1.7321,0.001008
8845,,1.7236,1.7314,0.001008
8845,,1.7236,1.7314,0.001008
8846,,1.7974,1.7411,0.001008
8846,,1.7974,1.7411,0.001008
8847,,1.7015,1.7362,0.001008
8847,,1.7015,1.7362,0.001008
8848,,1.7621,1.7436,0.001008
8848,,1.7621,1.7436,0.001008
8849,,1.7608,1.76,0.001008
8849,,1.7608,1.76,0.001008
8850,,1.7339,1.7543,0.001008
8850,,1.7339,1.7543,0.001008
8851,,1.6105,1.7383,0.001008
8851,,1.6105,1.7383,0.001008
8852,,1.7877,1.7518,0.001007
8852,,1.7877,1.7518,0.001007
8853,,1.6081,1.7299,0.001007
8853,,1.6081,1.7299,0.001007
8854,,1.5034,1.6989,0.001007
8854,,1.5034,1.6989,0.001007
8855,,1.5848,1.685,0.001007
8855,,1.5848,1.685,0.001007
8856,,1.5685,1.6621,0.001007
8856,,1.5685,1.6621,0.001007
8857,,1.6458,1.6566,0.001007
8857,,1.6458,1.6566,0.001007
8858,,1.6711,1.6475,0.001007
8858,,1.6711,1.6475,0.001007
8859,,1.7921,1.6506,0.001007
8859,,1.7921,1.6506,0.001007
8860,,1.741,1.6513,0.001007
8860,,1.741,1.6513,0.001007
8861,,1.6717,1.6574,0.001006
8861,,1.6717,1.6574,0.001006
8862,,1.7112,1.6498,0.001006
8862,,1.7112,1.6498,0.001006
8863,,1.8951,1.6785,0.001006
